,RENT_ID,RENT_NM_x,USE_CNT,MOVE_METER,평균이동거리,RENT_NM_y,LAT,LONG
2362,4418,4418. 종암동 동덕여대 제2생활관 앞,24576,63775456.98,2595.0299877929688,4418. 종암동 동덕여대 제2생활관 앞,37.60108948,127.03331757
2363,4419,4419. 성북구 한예종 캠퍼스 본관,8765,13267057.23,1513.6403000570451,4419. 성북구 한예종 캠퍼스 본관,37.60665131,127.05618286
2364,4420,4420. 성북구 한예종 캠퍼스 별관,9180,14047536.55,1530.2327396514163,4420. 성북구 한예종 캠퍼스 별관,37.60289764,127.05847931
2365,4421,4421. 롯데캐슬클라시아 입구 앞,2081,6599703.75,3171.4097789524267,4421. 롯데캐슬클라시아 입구 앞,37.6069603,127.02606964
2366,4423,4423.현대백화점 미아점,11674,33966201.08,2909.5597978413566,4423.현대백화점 미아점,37.60884857,127.02845764
2367,4425,4425. 하늘채코오롱아파트 앞,17511,50938908.67,2908.966288047513,4425. 하늘채코오롱아파트 앞,37.61924744,127.04558563
2368,4426,4426. 천주교 보문동 성당,1671,3361978.59,2011.956068222621,4426. 천주교 보문동 성당,37.58204651,127.02099609
2369,4427,4427. 동일하이빌뉴시티,3578,8551103.76,2389.911615427613,4427. 동일하이빌뉴시티,37.60515213,127.03129578
2370,4452,4452. 삼성SDS,50062,142929531.57,2855.0503689425113,4452. 삼성SDS,37.51633835,127.09985352
2371,4453,4453. 위례중앙푸르지오 201동 앞,24415,60650761.48,2484.159798484538,4453. 위례중앙푸르지오 201동 앞,37.47434616,127.14326477
2372,4454,4454. 위례 포레샤인 1809동 부근,4900,11865873.97,2421.6069326530614,4454. 위례 포레샤인 1809동 부근,37.48687744,127.1526947
2373,4457,4457. 아산병원 기숙사 부근,67044,171739148.28,2561.5886325398246,4457. 아산병원 기숙사 부근,37.52478027,127.10913086
2374,4458,4458. 가락2동주민센터 인근,8149,16125933.73,1978.8849834335501,4458. 가락2동주민센터 인근,37.49917603,127.12589264
2375,4460,4460. 올림픽훼미리아파트 112동 앞,17795,36842471.49,2070.383337454341,4460. 올림픽훼미리아파트 112동 앞,37.48807144,127.11863708
2376,4461,4461. 한양3차아파트 3동 앞,3548,7295097.61,2056.115448139797,4461. 한양3차아파트 3동 앞,37.50585175,127.12194061
2377,4462,4462. 가락중학교 앞,9218,17617209.64,1911.174836190063,4462. 가락중학교 앞,37.50223541,127.11728668
2378,4463,4463. 방이역 2번 출구,11985,28501548.51,2378.101669586984,4463. 방이역 2번 출구,37.50801468,127.12594604
2379,4464,4464. 올림픽공원 북2문 A,21006,55921014.42,2662.144835761211,4464. 올림픽공원 북2문 A,37.52357483,127.12804413
2380,4465,4465. 건영아파트앞 사거리,25165,52910715.05,2102.551760381482,4465. 건영아파트앞 사거리,37.48245621,127.12460327
2381,4468,4468. 가락1동주민센터 ,19900,55422253.28,2785.0378532663317,4468. 가락1동주민센터 ,37.49579239,127.10811615
2382,4469,4469. 거여동 어울림아파트  102동앞,7968,16256217.76,2040.1879718875502,4469. 거여동 어울림아파트  102동앞,37.49198532,127.14373016
2383,4472,4472. 송파파크데일 1단지 115동 건너편,6171,18583208.99,3011.377246799546,4472. 송파파크데일 1단지 115동 건너편,37.49763107,127.15966797
2384,4473,4473. 마천금호어울림 1차 102동앞,3100,9733254.57,3139.7595387096776,4473. 마천금호어울림 1차 102동앞,37.49808884,127.15429688
2385,4474,4474. 가락현대 1차 11동 앞,7683,15558795.72,2025.0938071065991,4474. 가락현대 1차 11동 앞,37.49146652,127.12664032
2386,4475,4475. 송파파인타운 4단지 403동,6465,12579953.3,1945.8551121423047,4475. 송파파인타운 4단지 403동,37.48174286,127.12878418
2387,4478,4478. 문정근린공원2,18381,36162458.17,1967.3825238017519,4478. 문정근린공원2,37.4861145,127.12667084
2388,4479,4479. 문정중학교,2710,4820306.04,1778.7107158671588,4479. 문정중학교,37.48827362,127.1306839
2389,4480,4480. 가락시장 남1문 사거리,10846,20725550.36,1910.8934501198598,4480. 가락시장 남1문 사거리,37.49201584,127.11745453
2390,4481,4481. 올림픽공원 북2문 B,38627,116905715.74,3026.528483703109,4481. 올림픽공원 북2문 B,37.52397537,127.12751007
2391,4483,4483. 잠실나들목4,23787,98480106.95,4140.081008534074,4483. 잠실나들목4,37.5161171,127.08466339
2392,4484,4484. 잠실나루역4번출구뒤,33240,85009825.94,2557.4556540312874,4484. 잠실나루역4번출구뒤,37.52080917,127.10362244
2393,4485,4485. 잠실나루역 고가하부,10304,23963876.49,2325.686771156832,4485. 잠실나루역 고가하부,37.51988602,127.1043396
2394,4486,4486. 홈플러스 잠실점,37731,85570031.15,2267.89725027166,4486. 홈플러스 잠실점,37.51613998,127.103508
2395,4488,"4488. 문현중,고등학교 사이",3352,6509659.66,1942.0225715990455,"4488. 문현중,고등학교 사이",37.48051071,127.12862396
2396,4490,4490. 송파파인타운 10단지 1005동,5202,13653622.92,2624.6872202998848,4490. 송파파인타운 10단지 1005동,37.4777832,127.13205719
2397,4491,4491. 장지역 1번출구,22803,43234100.87,1895.9830228478709,4491. 장지역 1번출구,37.47953415,127.12678528
2398,4493,4493. 마천사거리 2,6036,18260197.06,3025.214887342611,4493. 마천사거리 2,37.49900436,127.14694214
2399,4496,4496. 잠실 파크리오 120동 앞,23423,41478676.99,1770.8524522904838,4496. 잠실 파크리오 120동 앞,37.51921082,127.10794067
2400,4497,4497. 아시아선수촌아파트 교차로,24934,58052348.27,2328.2404856822013,4497. 아시아선수촌아파트 교차로,37.50679016,127.07926941
2401,4499,4499. 세양청마루 101동 앞,10477,20658981.52,1971.8413209888326,4499. 세양청마루 101동 앞,37.49236679,127.1365509
2402,4507,4507. 신정제일시장,16544,33353073.4,2016.022328336557,4507. 신정제일시장,37.52124786,126.85495758
2403,4508,4508. 유원목동아파트 103동 앞,52767,85609707.45,1622.4099806697368,4508. 유원목동아파트 103동 앞,37.52109528,126.87320709
2404,4509,4509. 서울영상고교 입구,50404,97331534.77,1931.027989246885,4509. 서울영상고교 입구,37.52198029,126.85928345
2405,4510,4510. 신정네거리역 교차로,23098,49526961.45,2144.2099510780154,4510. 신정네거리역 교차로,37.52175903,126.85228729
2406,4512,4512. 목동13_14단지 사거리,18824,36441506.93,1935.9066579898004,4512. 목동13_14단지 사거리,37.5140686,126.86998749
2407,4514,4514. 목동성당 앞,46708,72213469.35,1546.0621167680054,4514. 목동성당 앞,37.52319717,126.86930084
2408,4515,4515. 동문굿모닝탑,53675,88320321.82,1645.4647754075452,4515. 동문굿모닝탑,37.51481247,126.86117554
2409,4517,4517. 성보하이드로빌딩,18779,44705418.98,2380.6070067628734,4517. 성보하이드로빌딩,37.52893829,126.83312225
2410,4518,4518. 청기와빌딩,12573,28147161.89,2238.6989493358783,4518. 청기와빌딩,37.52011108,126.84474945
2411,4519,4519. 양원보도육교,6596,13690174.93,2075.5268238326257,4519. 양원보도육교,37.53924561,126.8237381
2412,4520,4520. 대성유니드아파트,10953,23768091.9,2170.007477403451,4520. 대성유니드아파트,37.52091599,126.84095764
2413,4522,4522. 신곡시장,26378,50983032.96,1932.7861460307834,4522. 신곡시장,37.51779556,126.84161377
2414,4523,4523. 구립양천어르신요양센터,1929,6078986.69,3151.3668688439607,4523. 구립양천어르신요양센터,37.51351166,126.82681274
2415,4526,4526. 목동아파트2단지 222동 앞,21330,42770819.66,2005.1954833567743,4526. 목동아파트2단지 222동 앞,37.53968811,126.87498474
2416,4527,4527. 목동신시가지아파트6단지,34333,75138900.68,2188.532918183672,4527. 목동신시가지아파트6단지,37.53684616,126.88475037
2417,4528,4528. 양천구청역 1번출구,29232,41418111.74,1416.8757437055283,4528. 양천구청역 1번출구,37.51292038,126.8667984
2418,4530,4530. 방아다리어린이공원,12434,23966154.99,1927.4694378317515,4530. 방아다리어린이공원,37.53936005,126.82886505
2419,4531,4531. 목동아파트 613동 앞,51885,96444378.52,1858.810417654428,4531. 목동아파트 613동 앞,37.53315735,126.88408661
2420,4532,4532. 목동현대아파트 후문 앞,24652,49933591.76,2025.5391757261073,4532. 목동현대아파트 후문 앞,37.5221405,126.87805939
2421,4535,4535. 목동12단지 아파트,43414,74433544.73,1714.505568019533,4535. 목동12단지 아파트,37.51412201,126.86040497
2422,4536,4536. 양천해누리체육공원,17905,37025822.26,2067.9040636693658,4536. 양천해누리체육공원,37.51174164,126.8738327
2423,4537,4537. 서울남부지방검찰청 후문 ,25158,35989171.7,1430.525944033707,4537. 서울남부지방검찰청 후문 ,37.52164078,126.86555481
2424,4538,4538. 양천공영차고지,2866,5799924.24,2023.7000139567342,4538. 양천공영차고지,37.50922012,126.8371582
2425,4539,4539. 목동7단지아파트 A상가,13781,27478350.68,1993.9300979609607,4539. 목동7단지아파트 A상가,37.52624512,126.86578369
2426,4540,4540. 목동역 3번 출구,63022,104877914.47,1664.1476701786678,4540. 목동역 3번 출구,37.52653122,126.86445618
2427,4541,4541. 갈산문화예술센터,30063,73131292.14,2432.6012753218242,4541. 갈산문화예술센터,37.51097488,126.86984253
2428,4542,4542. 월정초 사거리,11317,27068420.78,2391.837128214191,4542. 월정초 사거리,37.53642654,126.83341217
2429,4543,4543. 오목교역 6번 출구,55734,113823030.47,2042.2548259590196,4543. 오목교역 6번 출구,37.5236702,126.87567139
2430,4544,4544.경창시장,13219,31876703.76,2411.430801119601,4544.경창시장,37.52399445,126.84213257
2431,4545,4545. 청소년음악센터,12157,23188936.39,1907.455489841244,4545. 청소년음악센터,37.51061249,126.84261322
2432,4546,4546. 목동운동장 주경기장,7086,14717992.0,2077.0522156364664,4546. 목동운동장 주경기장,37.52937698,126.88307953
2433,4547,4547. 목동역 2번 출구,30657,55216873.29,1801.1179596829436,4547. 목동역 2번 출구,37.52649689,126.86406708
2434,4552,4552. 코레일유통본사,15390,27650274.76,1796.639035737492,4552. 코레일유통본사,37.52617645,126.90197754
2435,4553,4553. 당산삼성2차아파트,40658,67774375.86,1666.9382620886417,4553. 당산삼성2차아파트,37.52762222,126.89863586
2436,4555,4555. 대림우성2차아파트,7502,15832220.29,2110.3999320181283,4555. 대림우성2차아파트,37.49519348,126.900177
2437,4556,4556. 리버뷰신안인스빌1차 후문,24197,36376023.39,1503.3278253502501,4556. 리버뷰신안인스빌1차 후문,37.51374817,126.88851166
2438,4557,4557. 리버뷰신안인스빌2차 후문,24098,50121353.67,2079.8968242177775,4557. 리버뷰신안인스빌2차 후문,37.51288223,126.89026642
2439,4558,4558. 대영중고 후문,17058,33452742.04,1961.117483878532,4558. 대영중고 후문,37.50545502,126.90626526
2440,4559,4559. 신길역 2번출구,25987,59234729.46,2279.3985246469388,4559. 신길역 2번출구,37.51756287,126.91698456
2441,4560,4560. 양평동성원아파트,27319,59838570.13,2190.364586185439,4560. 양평동성원아파트,37.53419113,126.893013
2442,4561,4561. 양평역 1번출구,62664,122581048.66,1956.1638047363717,4561. 양평역 1번출구,37.52572632,126.88600159
2443,4563,4563. 여의도 은하아파트,10220,22134224.21,2165.7753630136986,4563. 여의도 은하아파트,37.51850891,126.93448639
2444,4564,4564. 63스퀘어,38223,123335957.56,3226.747182586401,4564. 63스퀘어,37.52070999,126.93965912
2445,4565,4565. 영등포 신세계백화점,81746,166030508.75,2031.053614244122,4565. 영등포 신세계백화점,37.51803589,126.90364838
2446,4566,4566. 대림성원상떼빌아파트,28282,55128206.72,1949.2329651368361,4566. 대림성원상떼빌아파트,37.5038414,126.89615631
2447,4567,4567. 한림대학교 강남성심병원 신관,24760,54407982.56,2197.414481421648,4567. 한림대학교 강남성심병원 신관,37.49128342,126.90802002
2448,4568,4568. 영등포로터리,9620,20142740.62,2093.8399812889816,4568. 영등포로터리,37.51874924,126.91220856
2449,4569,4569. 힐스테이트클래시안아파트,17080,35091785.33,2054.554176229508,4569. 힐스테이트클래시안아파트,37.50508881,126.91334534
2450,4571,4571. 문래동롯데캐슬아파트,66700,125441184.5,1880.6774287856072,4571. 문래동롯데캐슬아파트,37.51800156,126.88459778
2451,4573,4573. 두산위브아파트,10673,19375958.98,1815.4182497891877,4573. 두산위브아파트,37.51470184,126.91213989
2452,4574,4574. 영등포시장역 포레나영등포,64072,98074800.65,1530.6967263391186,4574. 영등포시장역 포레나영등포,37.52341461,126.90540314
2453,4575,4575. 대림동 e편한세상영등포아델포레,35567,72973929.74,2051.731372901847,4575. 대림동 e편한세상영등포아델포레,37.49582291,126.90835571
2454,4576,4576.보라매sk뷰 108동 앞,14027,27810386.51,1982.6325308333928,4576.보라매sk뷰 108동 앞,37.50160599,126.91744995
2455,4578,4578.보라매sk뷰,8238,15879992.95,1927.6514870114104,4578.보라매sk뷰,37.50400543,126.92028046
2456,4579,4579. 국회의사당 본관,7490,19539942.11,2608.8040200267023,4579. 국회의사당 본관,37.5325737,126.91404724
2457,4580,4580. 국회제2의원회관,7525,21716728.73,2885.9440172757477,4580. 국회제2의원회관,37.52974701,126.91316986
2458,4581,4581. 국회소통관,6456,11770212.8,1823.1432465923174,4581. 국회소통관,37.53050232,126.9128952
2459,4582,4582. 국회도서관,8726,23191393.99,2657.7348143479257,4582. 국회도서관,37.53054047,126.91817474
2460,4583,4583. 의정관,3003,9666957.48,3219.10005994006,4583. 의정관,37.53214645,126.91747284
2461,4584,4584. 국회2문,3393,8217108.02,2421.7824992631886,4584. 국회2문,37.52864075,126.91510773
2462,4585,4585. 국회6문,6450,26218826.39,4064.9343240310077,4585. 국회6문,37.53271866,126.91799164
2463,4588,4588.양남사거리2,16842,28996589.54,1721.6832644579029,4588.양남사거리2,37.52194977,126.8904953
2464,4589,4589. KRX한국거래소(1),16350,49161491.89,3006.8190758409787,4589. KRX한국거래소(1),37.52347946,126.92711639
2465,4591,4591. 신길자이아파트,13266,21264533.37,1602.9348236092267,4591. 신길자이아파트,37.50601196,126.91588593
2466,4592,4592. 신길우성4차아파트,25038,58129627.95,2321.656200575126,4592. 신길우성4차아파트,37.51283264,126.91763306
2467,4594,4594. 양평교 영등포대여소,30874,87092480.79,2820.900459610028,4594. 양평교 영등포대여소,37.53972626,126.8903656
2468,4598,4598. 오목교 동측 지하보도,27318,71250578.85,2608.1916264001757,4598. 오목교 동측 지하보도,37.52384186,126.88156128
2469,4599,4599. 대림우성아파트 사거리,7144,17879723.38,2502.760831466965,4599. 대림우성아파트 사거리,37.49484634,126.90029144
2470,4600,4600. 서울 영등포구 우체국,28283,45345754.3,1603.286578510059,4600. 서울 영등포구 우체국,37.52915192,126.89447784
2471,4601,4601.양평역2번출구 뒤,17092,35374455.77,2069.6498812309856,4601.양평역2번출구 뒤,37.5255661,126.88584137
2472,4602,4602. 숙명여대앞 버스정류소 주변,2989,5669872.53,1896.9128571428573,4602. 숙명여대앞 버스정류소 주변,37.54498672,126.96430206
2473,4603,4603. 한강GS에클라트 건너편 교통섬,11444,30518096.09,2666.7333178958406,4603. 한강GS에클라트 건너편 교통섬,37.53200531,126.95555878
2474,4604,4604. 원효로다목적체육관 앞,8164,23611315.95,2892.125912542871,4604. 원효로다목적체육관 앞,37.5332222,126.95723724
2475,4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",9722,42553339.59,4377.014975313722,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",37.51758957,126.95922089
2476,4607,4607. 국립중앙박물관 -용산가족공원 앞,5853,16029421.48,2738.667602938664,4607. 국립중앙박물관 -용산가족공원 앞,37.52087784,126.97971344
2477,4608,4608. 국립중앙박물관 정문 앞,3252,9535733.74,2932.2674477244773,4608. 국립중앙박물관 정문 앞,37.52145767,126.97767639
2478,4609,4609. 파크타워 104동 앞,4663,11112303.28,2383.0802659232254,4609. 파크타워 104동 앞,37.52330017,126.97206116
2479,4610,4610. 한남나인원 105동 앞,4543,23503023.45,5173.458826766454,4610. 한남나인원 105동 앞,37.53591919,127.00541687
2480,4611,4611. 국제루터교회 앞,2255,9725121.54,4312.692478935698,4611. 국제루터교회 앞,37.54143906,127.00376129
2481,4612,"4612. 한남 준 J,FSS 앞",1640,5881147.57,3586.065591463415,"4612. 한남 준 J,FSS 앞",37.53749847,127.00084686
2482,4613,4613. 서울갤러리아 앞,2370,7488069.85,3159.5231434599154,4613. 서울갤러리아 앞,37.53597641,126.99937439
2483,4615,4615. 크라운호텔앞 버스정류소,9586,42128756.77,4394.821277905279,4615. 크라운호텔앞 버스정류소,37.53030014,126.99137878
2484,4616,4616. 신용산지하차도 앞,10145,23445621.04,2311.051852143913,4616. 신용산지하차도 앞,37.53248215,126.96411896
2485,4617,4617. 동원베네스트 건너편,2888,7454820.98,2581.309203601108,4617. 동원베네스트 건너편,37.52761078,126.95511627
2486,4618,4618. 풍전아파트 건너편,13011,45107616.1,3466.883106602106,4618. 풍전아파트 건너편,37.53237915,126.95252991
2487,4619,4619. 한강트럼프월드3차 앞,18697,74551846.71,3987.3694555276243,4619. 한강트럼프월드3차 앞,37.52301788,126.96240997
2488,4620,4620. 삼각지역 14번 출구 앞(교통섬),15673,39087451.73,2493.9355407388502,4620. 삼각지역 14번 출구 앞(교통섬),37.53528595,126.97408295
2489,4621,4621. 남산도서관 앞,9574,27380906.27,2859.9233622310426,4621. 남산도서관 앞,37.55240631,126.98201752
2490,4622,4622. 한강중학교 앞 버스정류장,5103,20737760.34,4063.8370252792474,4622. 한강중학교 앞 버스정류장,37.5251503,126.99208832
2491,4623,4623. 라인프랜즈이태원점 앞,1793,6077225.14,3389.417255995538,4623. 라인프랜즈이태원점 앞,37.53453064,126.99619293
2492,4625,4625. 용산공원갤러리앞,4618,11905205.29,2578.000279341706,4625. 용산공원갤러리앞,37.5393219,126.97319031
2493,4627,4627. 효창공원앞역 5번출구 옆,5424,10102712.09,1862.5944118731563,4627. 효창공원앞역 5번출구 옆,37.53851318,126.96355438
2494,4629,4629. 한강초교보도육교 앞,14590,56228234.74,3853.8886045236463,4629. 한강초교보도육교 앞,37.52544022,126.96459961
2495,4632,4632. 용산 푸르지오 파크타운 1단지 앞,5627,18740885.23,3330.5287417807003,4632. 용산 푸르지오 파크타운 1단지 앞,37.52529526,126.99583435
2496,4633,4633. 센트럴파크타워 앞,23688,84818519.12,3580.653458291118,4633. 센트럴파크타워 앞,37.52703476,126.96617889
2497,4634,4634. 이태원역 3번 출구,9536,31184733.92,3270.211191275168,4634. 이태원역 3번 출구,37.5343895,126.99497223
2498,4636,4636. 용산구꿈나무종합타운 앞,11994,27852346.89,2322.1900025012505,4636. 용산구꿈나무종합타운 앞,37.53786087,126.96565247
2499,4637,4637. 용산시티파크 101동 앞,7588,19949970.96,2629.1474644175014,4637. 용산시티파크 101동 앞,37.52469254,126.96822357
2500,4638,4638. 청파동삼거리 앞,7365,15861259.18,2153.5993455532926,4638. 청파동삼거리 앞,37.54733658,126.97038269
2501,4639,4639. 동빙고근린공원,10150,46463210.27,4577.656184236454,4639. 동빙고근린공원,37.51794052,126.98370361
2502,4640,4640. 원효로2가 교차로,11769,29853645.46,2536.633992692667,4640. 원효로2가 교차로,37.53577805,126.96221161
2503,4641,4641. 아메리칸센터,8854,21409777.39,2418.09096340637,4641. 아메리칸센터,37.54039001,126.97349548
2504,4642,4642. 용산더프라임아파트 101동 앞,6982,16249833.22,2327.3894614723577,4642. 용산더프라임아파트 101동 앞,37.53930283,126.97050476
2505,4643,4643. 한가람아파트 앞,13014,57804269.03,4441.698865068388,4643. 한가람아파트 앞,37.5202713,126.97335052
2506,4652,4652. 신사두산위브2차아파트 앞,16963,37306993.67,2199.3157855332192,4652. 신사두산위브2차아파트 앞,37.59931564,126.90759277
2507,4653,4653. 불광역 9번 출구 맞은편,9829,23001374.38,2340.1540726421813,4653. 불광역 9번 출구 맞은편,37.61156845,126.93048859
2508,4657,4657. 본 서부병원 교차로 사거리,19166,34341932.4,1791.815318793697,4657. 본 서부병원 교차로 사거리,37.60049438,126.92215729
2509,4658,4658. 녹번역1번출구앞,7365,15950639.92,2165.7352233537,4658. 녹번역1번출구앞,37.60176849,126.9354248
2510,4659,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),17393,41513528.22,2386.795160121888,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),37.59750366,126.91999817
2511,4663,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",12345,29441340.94,2384.8797845281492,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",37.61326218,126.92786407
2512,4665,4665. 응암역3번 출구(서부경찰서 방면),6469,23571636.43,3643.7836497140206,4665. 응암역3번 출구(서부경찰서 방면),37.59967041,126.91716003
2513,4667,4667. 폭포동입구 교차로,4598,9425670.4,2049.950065245759,4667. 폭포동입구 교차로,37.62962723,126.93011475
2514,4668,4668. 기자촌사거리 B,3281,5841424.36,1780.3792624199941,4668. 기자촌사거리 B,37.63390732,126.93177795
2515,4671,4671. 청구성심병원 앞,8784,22477594.89,2558.924737021858,4671. 청구성심병원 앞,37.62087631,126.9197998
2516,4672,4672. 준빌딩 앞,3035,8040028.2,2649.1031960461287,4672. 준빌딩 앞,37.62205124,126.91958618
2517,4674,4674. 녹번역e편한세상 캐슬 정문 앞,14839,37855461.63,2551.0790235191052,4674. 녹번역e편한세상 캐슬 정문 앞,37.60034561,126.93148041
2518,4676,4676. 갈현1동 주민센터,5272,10513049.89,1994.1293418057664,4676. 갈현1동 주민센터,37.62360764,126.91688538
2519,4677,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,17877,44869465.19,2509.89904290429,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,37.59612656,126.91962433
2520,4678,4678. 백련산로 녹번센트레빌 ,8012,16509302.33,2060.571933349975,4678. 백련산로 녹번센트레빌 ,37.59954453,126.92653656
2521,4681,4681.박석고개(은평소방서) 앞,2515,4433091.78,1762.6607475149106,4681.박석고개(은평소방서) 앞,37.62794495,126.91976929
2522,4683,4683. 은평 성모병원 사거리,7221,18583756.14,2573.5709929372665,4683. 은평 성모병원 사거리,37.63470078,126.9173584
2523,4684,4684. 응암2동주민센터 버스정류장(영락중학교 방면),6596,12086063.63,1832.332266525167,4684. 응암2동주민센터 버스정류장(영락중학교 방면),37.59586716,126.92349243
2524,4685,4685. DMC역 5번 출구(수색역 방향),26696,74622615.32,2795.273273898711,4685. DMC역 5번 출구(수색역 방향),37.57904816,126.90135193
2525,4686,4686. 우물골 근린공원,6565,10800410.96,1645.150184310739,4686. 우물골 근린공원,37.63406754,126.92539215
2526,4687,4687. 역촌센트레빌아파트 101동 앞,5322,11392514.83,2140.645402104472,4687. 역촌센트레빌아파트 101동 앞,37.60354233,126.90672302
2527,4689,4689. 은평서해그랑블아파트앞,10511,23967068.29,2280.1891627818477,4689. 은평서해그랑블아파트앞,37.61705017,126.90658569
2528,4690,4690.은평뉴타운폭포동 힐스테이트4단지,2285,4791172.68,2096.7932954048138,4690.은평뉴타운폭포동 힐스테이트4단지,37.62834167,126.933815
2529,4693,4693. 수색감리교회,26105,75291190.36,2884.167414671519,4693. 수색감리교회,37.58369446,126.89412689
2530,4703,4703. 쌍용아파트2단지 정문,4094,9165388.77,2238.7368759159745,4703. 쌍용아파트2단지 정문,37.58131409,127.01268005
2531,4705,4705. 웰니스센터(민방위교육장 앞),20362,37529779.62,1843.1283577251743,4705. 웰니스센터(민방위교육장 앞),37.57752991,126.98912811
2532,4707,4707. 청계3가 사거리,17435,40729511.66,2336.077525666762,4707. 청계3가 사거리,37.56855774,126.99211884
2533,4708,4708. 조계사앞사거리,21574,42584973.19,1973.9025303606193,4708. 조계사앞사거리,37.5721817,126.98283386
2534,4709,4709. 천지인 오피스텔 앞,748,2647118.37,3538.9283021390374,4709. 천지인 오피스텔 앞,37.60469818,126.96451569
2535,4710,4710. 자교교회 앞,17310,40442729.07,2336.3794956672446,4710. 자교교회 앞,37.58114624,126.97123718
2536,4711,4711. 올림픽기념 국민생활관 로터리,22231,41004074.4,1844.4547883585983,4711. 올림픽기념 국민생활관 로터리,37.58983612,126.99934387
2537,4713,4713. 현대 뜨레비앙 아파트 앞,19682,38636805.89,1963.0528345696575,4713. 현대 뜨레비앙 아파트 앞,37.57528305,126.99062347
2538,4715,4715. 돈의문 박물관 마을,8670,19448216.25,2243.162197231834,4715. 돈의문 박물관 마을,37.56883621,126.96955109
2539,4718,4718. 광화문역 6번출구 옆 A,13451,26316191.19,1956.4486796520705,4718. 광화문역 6번출구 옆 A,37.56993103,126.9764328
2540,4719,4719. 종로문화원 건너편,16110,31284761.13,1941.946687150838,4719. 종로문화원 건너편,37.57571411,126.9805069
2541,4721,4721. 통인시장 정자,4390,9245892.84,2106.1259316628702,4721. 통인시장 정자,37.58055878,126.96878815
2542,4752,4752. 삼성사이버빌리지아파트,4886,8921995.8,1826.0327056897258,4752. 삼성사이버빌리지아파트,37.55891418,126.96485901
2543,4753,4753. 시청역 10번출구,8326,15787737.04,1896.1970982464568,4753. 시청역 10번출구,37.56284332,126.9726181
2544,4760,4760. 서울역 7번출구,2206,7356602.88,3334.8154487760653,4760. 서울역 7번출구,37.55664444,126.97364044
2545,4761,4761. 중부경찰서앞사거리 건너편,5220,11276464.05,2160.2421551724137,4761. 중부경찰서앞사거리 건너편,37.56474304,126.99095154
2546,4762,4762. 국제빌딩,7415,17911309.64,2415.550861766689,4762. 국제빌딩,37.56693268,126.98258209
2547,4765,4765. 동대문디자인플라자,27032,69519091.42,2571.7331836342114,4765. 동대문디자인플라자,37.5683136,127.00946045
2548,4766,4766. 서소문성지역사박물관,6046,10541400.38,1743.5329771749919,4766. 서소문성지역사박물관,37.56024551,126.96878052
2549,4768,4768. 서울도시건축전시관,18558,36494644.97,1966.518211552969,4768. 서울도시건축전시관,37.5670166,126.97683716
2550,4772,4772. 중앙일보,1748,4031079.78,2306.10971395881,4772. 중앙일보,37.56253433,126.97249603
2551,4774,4774. 을지로입구역 8번출구,8017,17840701.14,2225.358755145316,4774. 을지로입구역 8번출구,37.56590271,126.98178101
2552,4775,4775. 을지로지하쇼핑센터,9281,23168302.23,2496.3152925331324,4775. 을지로지하쇼핑센터,37.56589127,126.98445129
2553,4776,4776. 신세계면세점,5313,14871253.52,2799.031341991342,4776. 신세계면세점,37.56027603,126.98139191
2554,4777,4777. 약수동 주민센터,2004,5932882.84,2960.520379241517,4777. 약수동 주민센터,37.55281448,127.00919342
2555,4778,4778. 대신파이낸스센터,1625,3731112.0100000002,2296.0689292307693,4778. 대신파이낸스센터,37.56520844,126.98739624
2556,4781,4781. 브라운스위트레지던스,3869,7096396.36,1834.168095115017,4781. 브라운스위트레지던스,37.56147003,126.96801758
2557,4782,4782. 서소문역사공원,1661,3598251.8,2166.3165562913905,4782. 서소문역사공원,37.56157303,126.9684906
2558,4784,4784. 중부경찰서앞 사거리,7384,15532411.73,2103.522715330444,4784. 중부경찰서앞 사거리,37.56459045,126.99076843
2559,4785,4785. 롯데시티호텔,8314,19251990.89,2315.611124609093,4785. 롯데시티호텔,37.56691742,126.98783112
2560,4791,4791. 명동역9번 출구,15496,36729921.05,2370.2840120030974,4791. 명동역9번 출구,37.56122589,126.98749542
2561,4792,4792. 퇴계로4가 교차로(중구청),18799,38463110.8,2046.0189797329645,4792. 퇴계로4가 교차로(중구청),37.5625267,126.9983139
2562,4793,4793. 동대문역사문화공원역 5번출구,14693,31748551.27,2160.7943422037706,4793. 동대문역사문화공원역 5번출구,37.56430817,127.00647736
2563,4794,4794. 서울역 서부교차로(3),20654,37571389.54,1819.0853849133339,4794. 서울역 서부교차로(3),37.55540848,126.96942139
2564,4796,4796. 부산은행,26228,66411314.32,2532.07695287479,4796. 부산은행,37.5664711,126.97925568
2565,4797,4797. KG타워 앞,12348,25083365.2,2031.3706835114997,4797. KG타워 앞,37.56339645,126.96894073
2566,4798,4798. 황학동롯데캐슬,32144,75138166.83,2337.548744089099,4798. 황학동롯데캐슬,37.57162094,127.02204132
